AAPL,AMGN,AXP,BA,CAT,CRM,CSCO,CVX,DIS,DOW,GS,HD,HON,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PG,SHW,TRV,UNH,V,VZ,WMT
-0.000666366230369783,-0.0025782888714429592,0.011000573371867247,0.004773305301225441,0.012491958127512528,0.0074540618666972475,0.013709966273202102,0.009691377309169259,0.019750271313132443,0.011307628354949082,-0.0042129635970846666,0.0045782553712348985,0.006270323629279989,0.0002836315836499581,0.004836180169251771,-0.010983657400446694,0.014173710725137872,0.018876654984490898,0.0049058918413280505,0.009349438204606717,-0.011101069266217912,0.011953190639386959,0.012131462315167988,0.012219266736978814,0.00011760188881643967,0.03743623808845602,-0.015226923705024068,-0.0002572429657313709,-0.007299245906374748,-0.0006307824284308075
0.00550807738367113,-0.011770533125839788,-0.023745632733775817,-0.007212107879671344,-0.01048365022441508,0.009574068878182311,-0.0036669972504319026,-0.008891303781994441,-0.006485266799384455,-0.00422541722644219,0.0034225730388036148,0.0010021581820399967,-0.007706790364728167,0.01363012855133163,0.01307213154345089,0.004408045378806922,0.004714540463795029,-0.010538297252228393,-0.011047265868779677,-0.037215636432536746,-0.01932184075595954,-0.0032297597105977057,-0.007012796348777078,0.003468420880221135,0.0005001732637553716,0.01576445732620786,-0.018994229977680445,-0.002174907004699594,-0.0026897993205657195,-0.00042071584746552446
0.006136992592796734,0.003758623076298709,-0.016303682255095975,-8.716266308347757E-05,-0.005180829241151069,-0.0003813531130854465,0.004252393754032271,-0.0024022487473688977,-0.004788262072866135,0.0017627607941451183,-0.003195921594251867,0.012827807943013308,-0.005596048736194825,-0.004066184219519327,0.0069025228890773225,0.004023654343946016,-0.0010304689023803485,0.0031445760904743646,-0.0044870469166605805,-0.0026792235853917087,-0.008162236135901998,1.9558339593982832E-05,0.02116255031744054,-0.0004514499815305609,0.0036102645862430924,-0.010317373855860925,-0.0018058994518063563,0.005400041967207664,0.03960669382007379,0.006501649517223065
0.008995536676261068,0.03265135495785647,0.0038543663070452327,-0.0036697795273157065,0.017213824876007356,0.004982268395959408,-0.002637271726556272,0.0024022487473690005,0.0018189307632190223,0.043762359665154835,-0.007949453925742886,0.018965301810227375,0.005765192868680698,-0.009705750067777954,-0.000860234795571637,0.02148799504797571,0.0015796751017683726,-0.005868265808572813,0.011531391916813752,-0.010657313266883505,0.028587592581045256,-0.0094354143529694,0.01833935813762507,0.020999589015022555,-0.0036102645862432278,0.013358358409819682,0.010541730371020656,0.0026180735123191553,0.011000633270550245,0.001879780665041324
-0.001166704251064248,0.011481514890318206,0.014752224194135183,0.023359523733172974,0.024623076275738127,0.013677427310576121,0.006726158326331689,0.020320094211484892,0.015410182446955866,0.023656006403866166,0.024134988999164615,0.014290480205558113,0.011306139205935553,0.0001773917424719917,0.010699866791927958,0.006943105114022093,0.018124003312019618,-0.0072036532783667905,-0.0035160738075792207,-0.0025164093620249632,0.028626784511097635,0.0011868250711565861,0.01787880250373842,-0.0002527277074325008,0.008403973644105568,-0.007676255486662815,0.025553708256589116,0.009701110322546412,-0.002797220558305958,-0.001775286861581277
-0.0018227781721994732,-0.00216920810715564,-0.0013291971195282957,-0.01122230657170662,0.004503562817020793,0.001794674178929076,-0.004820600583486264,0.017543701293891267,-0.008085355277534033,-0.19178344590724244,0.0023108312521860934,-0.008699921186277342,-0.06380602381937787,-0.07930132224226275,-0.03729836636657045,0.0027165147917582832,-0.0007079426120110444,-0.0008680307479244977,-0.012284918470449109,-0.010129339151613057,0.0015468186682847142,0.009854978140866937,-0.017480990536407073,0.0033429297168624827,-0.007992455873890962,-0.010441918157380704,-0.04879365256854103,-0.003722215060869182,0.005586638494342179,0.009569481588411068
0.0005611867643643862,-0.006405121794446823,0.010841119373232299,0.007710043056486918,0.009800030930724662,0.005253112309221508,0.0058402434578378815,-0.00637335804000273,-0.003943758831595925,0.017398626911698536,0.013534586541871703,0.006012670293937833,-0.0010696834806294372,-0.003037191281526063,-0.0891426854321509,-0.007458677313216508,0.006955991025299726,0.0010125166174127752,0.01345845594695938,0.013108545844381486,0.007108256380279937,0.005524303246285737,0.011207194705304627,-0.0032165578792345295,-0.0003233469435171303,-0.0035943386898912174,0.008862895810256191,0.00863571657997425,0,0.00896597945649739
0.0007946427095913475,-0.017405452585265737,-0.0027957908485986157,0.014271680642531129,-0.001869174535841113,0.0042273970994340495,-0.011273093855619061,0.009256965205820995,-0.009096969982808178,0.007809443015550694,-0.007338383109015904,0.005022876911215635,0.003739006536878752,0.013348065805458288,-0.0009666727310234562,-0.012435909739455298,-0.0011391955147140172,-0.01573700700140533,0.002509606092837513,0.005142998471779897,-0.0077029679892193885,-0.002358295404068372,0.03820153742685343,-0.0075457170805092455,-0.011652455679641693,-0.023801393149199775,0.003764308615535927,-0.004407014212739348,-0.016854333399417786,0.0014352568461251335
-0.013072742970519372,0.007506017443975216,-0.007105064538130044,-0.044678674276845215,-0.006697755460018506,-0.010639098551693277,0.0005887848534931376,0.004787677236865947,-0.0038288757259114276,-0.020829971453613063,0.011445327120796744,0.00029143614762858574,-0.015040571978368436,-0.00304393581031056,-0.013142095051658071,0.011306258562610678,-0.0041658125944052105,0.01876842020829127,0.011464000006711631,-0.0017113276490329178,-0.017157953688121178,0.00013660524372767702,-0.011550484210426256,-0.00318760296383881,0.0024066068944532293,0.019078554969099704,-0.07754390503684504,-0.011828803764200356,0.008228673175872942,0.007349224293238665
-0.010563439787344572,-0.007240544589086109,-0.016766359216341748,-0.0010621593056322784,0.009419571891476972,-0.009695762177671617,0.004697613026767204,-0.022345559777210512,-0.0030904357910856535,-0.05133508765791937,-0.0016818117280708094,-0.014037746963008937,0.001982482560535238,-0.008227056724438705,-0.003435571223342898,-0.005069018822420649,0.008681659078998379,-0.009121834706115516,0.0031007560827443297,-0.034653815335774996,-0.010707040719717814,0.0013062394425995454,-0.02128973597222424,-0.02410535322412154,-0.014919048686953191,-0.003469982851279006,0.018858043945658494,-0.0010823244207266668,-0.002578908658587043,-0.007554247310661895
